Cell id,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,AP11,AP12,AP13
T9,-81,-91,-84,-64,-81,-79,-91,-88,-110,-87,-77,-110,-110
T9,-81,-91,-84,-64,-81,-79,-91,-88,-110,-87,-77,-110,-110
T9,-81,-91,-84,-64,-81,-79,-91,-88,-110,-87,-77,-110,-110
T9,-81,-91,-84,-64,-81,-79,-91,-88,-110,-87,-77,-110,-110
T9,-82,-91,-82,-71,-82,-79,-92,-82,-110,-89,-77,-110,-110
T9,-82,-91,-82,-71,-82,-79,-92,-82,-110,-89,-77,-110,-110
T9,-82,-91,-82,-71,-82,-79,-92,-82,-110,-89,-77,-110,-110
T9,-82,-91,-82,-71,-82,-79,-92,-82,-110,-89,-77,-110,-110
T9,-82,-91,-82,-71,-82,-79,-92,-82,-110,-89,-77,-110,-110
T9,-82,-91,-82,-71,-82,-79,-92,-82,-110,-89,-110,-110,-110
T9,-83,-89,-79,-64,-82,-81,-92,-79,-110,-87,-110,-86,-110
T9,-83,-89,-79,-64,-82,-81,-92,-79,-110,-87,-110,-86,-110
T9,-83,-89,-79,-64,-82,-81,-92,-79,-110,-87,-110,-86,-110
T10,-77,-89,-82,-59,-84,-80,-92,-85,-110,-86,-110,-86,-110
T10,-77,-89,-82,-59,-84,-80,-92,-85,-110,-86,-110,-86,-110
T10,-77,-89,-82,-59,-84,-80,-92,-85,-110,-86,-110,-86,-110
T10,-77,-89,-82,-59,-84,-80,-92,-85,-110,-86,-110,-86,-110
T10,-77,-89,-82,-59,-84,-80,-92,-85,-110,-86,-110,-86,-110
T10,-77,-89,-82,-59,-84,-80,-92,-85,-110,-86,-110,-86,-110
T10,-77,-89,-82,-59,-84,-80,-92,-85,-110,-86,-110,-86,-110
T10,-77,-89,-86,-55,-76,-84,-92,-85,-88,-93,-110,-86,-110
T10,-77,-89,-86,-55,-76,-84,-92,-85,-88,-93,-110,-86,-110
T10,-77,-89,-86,-55,-76,-84,-92,-85,-88,-93,-110,-86,-110
T10,-77,-89,-86,-55,-76,-84,-92,-85,-88,-93,-110,-86,-110
T10,-77,-89,-86,-55,-76,-84,-92,-85,-88,-93,-110,-86,-110
T10,-77,-89,-86,-55,-76,-84,-92,-85,-88,-93,-110,-86,-110
T10,-77,-89,-86,-55,-76,-84,-92,-85,-88,-93,-110,-86,-110
T10,-84,-90,-86,-62,-83,-81,-93,-85,-88,-93,-110,-86,-110
T10,-84,-90,-86,-62,-83,-81,-93,-85,-88,-93,-110,-110,-110
T10,-84,-90,-86,-62,-83,-81,-93,-85,-88,-93,-110,-110,-110
T10,-84,-90,-86,-62,-83,-81,-93,-85,-88,-93,-110,-110,-110
T10,-84,-90,-86,-62,-83,-81,-93,-85,-88,-93,-110,-110,-110
T10,-84,-90,-86,-62,-83,-81,-93,-85,-88,-93,-110,-110,-110
T10,-90,-90,-86,-59,-78,-78,-93,-86,-93,-93,-110,-88,-110
T10,-90,-90,-86,-59,-78,-78,-93,-86,-93,-93,-110,-88,-110
T10,-90,-90,-86,-59,-78,-78,-93,-86,-93,-93,-110,-88,-110
T11,-82,-93,-110,-66,-73,-77,-93,-86,-93,-86,-110,-91,-110
T11,-82,-93,-110,-66,-73,-77,-93,-86,-93,-86,-110,-91,-110
T11,-82,-93,-110,-66,-73,-77,-93,-86,-93,-86,-110,-91,-110
T11,-82,-93,-110,-66,-73,-77,-110,-86,-93,-86,-110,-91,-110
T11,-82,-93,-110,-66,-73,-77,-110,-86,-93,-86,-110,-91,-110
T11,-82,-93,-110,-66,-73,-77,-110,-86,-93,-86,-110,-91,-110
T11,-82,-93,-110,-66,-73,-77,-110,-86,-93,-86,-110,-91,-110
T11,-78,-90,-85,-61,-83,-81,-91,-86,-93,-86,-110,-91,-110
T11,-78,-90,-85,-61,-83,-81,-91,-86,-93,-86,-110,-91,-110
T11,-78,-90,-85,-61,-83,-81,-91,-86,-93,-86,-110,-91,-110
T11,-78,-90,-85,-61,-83,-81,-91,-86,-93,-86,-110,-91,-110
T11,-78,-90,-85,-61,-83,-81,-91,-86,-110,-86,-110,-91,-110
T11,-78,-90,-85,-61,-83,-81,-91,-86,-110,-86,-110,-91,-110
T11,-83,-90,-85,-66,-78,-84,-91,-86,-88,-86,-110,-91,-110
T11,-83,-90,-85,-66,-78,-84,-91,-86,-88,-86,-110,-91,-110
T11,-83,-90,-85,-66,-78,-84,-91,-86,-88,-86,-110,-91,-110
T11,-83,-90,-85,-66,-78,-84,-91,-86,-88,-110,-110,-110,-110
T11,-83,-90,-85,-66,-78,-84,-91,-86,-88,-110,-110,-110,-110
T11,-83,-90,-85,-66,-78,-84,-91,-86,-88,-110,-110,-110,-110
T11,-73,-90,-88,-69,-78,-78,-91,-86,-88,-92,-110,-110,-110
T12,-80,-90,-88,-64,-78,-80,-110,-110,-88,-92,-110,-110,-110
T12,-80,-90,-88,-64,-78,-80,-110,-110,-88,-92,-110,-110,-110
T12,-80,-90,-88,-64,-78,-80,-110,-110,-88,-92,-110,-110,-110
T12,-80,-90,-88,-64,-78,-80,-110,-110,-88,-92,-110,-110,-110
T12,-80,-90,-88,-64,-110,-80,-110,-110,-88,-92,-110,-110,-110
T12,-80,-90,-88,-64,-110,-80,-110,-110,-88,-92,-110,-110,-110
T12,-80,-90,-88,-64,-78,-78,-110,-91,-88,-92,-110,-110,-110
T12,-80,-90,-88,-64,-78,-78,-110,-91,-88,-92,-110,-110,-110
T12,-80,-110,-88,-64,-78,-78,-110,-91,-88,-92,-110,-110,-110
T12,-80,-110,-88,-64,-78,-78,-110,-91,-88,-110,-110,-110,-110
T12,-80,-110,-110,-64,-78,-78,-110,-91,-88,-110,-110,-110,-110
T12,-80,-110,-110,-64,-78,-78,-110,-91,-88,-110,-110,-110,-110
T12,-76,-89,-79,-63,-78,-89,-110,-79,-86,-110,-110,-110,-110
T12,-76,-89,-79,-63,-78,-89,-110,-79,-86,-110,-110,-110,-110
T12,-76,-89,-79,-63,-78,-89,-110,-79,-86,-110,-110,-110,-110
T12,-76,-89,-79,-63,-78,-89,-110,-79,-86,-110,-110,-110,-110
T12,-76,-89,-79,-63,-78,-89,-110,-79,-86,-110,-110,-110,-110
T12,-76,-89,-79,-63,-78,-89,-110,-79,-86,-110,-110,-110,-110
T12,-81,-89,-79,-61,-81,-80,-110,-79,-86,-110,-110,-110,-110
T12,-81,-89,-79,-61,-81,-80,-110,-79,-86,-110,-110,-110,-110
T12,-81,-89,-79,-61,-81,-80,-110,-79,-86,-110,-110,-110,-110
T12,-81,-89,-79,-61,-81,-80,-110,-79,-86,-110,-110,-110,-110
T12,-81,-89,-79,-61,-81,-80,-110,-79,-86,-110,-110,-110,-110
T12,-81,-89,-79,-61,-81,-80,-110,-79,-86,-110,-110,-110,-110
T12,-80,-91,-79,-58,-75,-81,-110,-79,-90,-110,-110,-110,-110
T12,-80,-91,-79,-58,-75,-81,-110,-79,-90,-110,-110,-110,-110
T12,-80,-91,-79,-58,-75,-81,-110,-79,-90,-110,-110,-110,-110
T12,-80,-91,-79,-58,-75,-81,-110,-79,-90,-110,-110,-110,-110
T13,-83,-91,-79,-62,-78,-82,-110,-78,-88,-110,-110,-110,-110
T13,-83,-91,-79,-62,-78,-82,-110,-78,-88,-110,-110,-110,-110
T13,-83,-91,-79,-62,-78,-82,-110,-78,-88,-110,-110,-110,-110
T13,-83,-91,-79,-62,-78,-82,-110,-78,-88,-110,-110,-110,-110
T13,-83,-91,-79,-62,-78,-82,-110,-78,-88,-110,-110,-110,-110
T13,-83,-91,-79,-62,-78,-82,-110,-78,-88,-110,-110,-110,-110
T13,-83,-91,-79,-62,-78,-82,-110,-78,-88,-110,-110,-110,-110
T13,-83,-110,-79,-62,-78,-82,-110,-78,-88,-110,-110,-110,-110
T13,-83,-110,-79,-62,-78,-82,-110,-78,-88,-110,-110,-110,-110
T13,-83,-110,-79,-62,-78,-82,-110,-78,-88,-110,-110,-110,-110
T13,-83,-110,-79,-62,-78,-82,-110,-78,-88,-110,-110,-110,-110
T13,-83,-110,-79,-62,-78,-82,-110,-78,-88,-110,-110,-110,-110
T13,-83,-110,-79,-62,-78,-82,-110,-78,-88,-110,-110,-110,-110
T13,-81,-110,-81,-68,-85,-77,-110,-83,-110,-89,-110,-110,-110
T13,-81,-110,-81,-68,-85,-77,-110,-83,-110,-89,-110,-110,-110
T13,-81,-110,-81,-68,-85,-77,-110,-83,-110,-89,-110,-110,-110
T13,-81,-110,-81,-68,-85,-77,-110,-83,-110,-89,-110,-110,-110
T14,-70,-110,-85,-67,-81,-77,-93,-86,-110,-89,-110,-110,-110
T14,-70,-110,-85,-67,-81,-77,-93,-86,-110,-110,-110,-110,-110
T14,-70,-110,-85,-67,-81,-77,-93,-86,-110,-110,-110,-110,-110
T14,-70,-110,-85,-67,-81,-77,-93,-86,-110,-110,-110,-110,-110
T14,-70,-110,-85,-67,-81,-77,-93,-86,-110,-110,-110,-110,-110
T14,-79,-110,-89,-61,-85,-79,-93,-89,-110,-91,-110,-110,-110
T14,-79,-110,-89,-61,-85,-79,-93,-89,-110,-91,-110,-110,-110
T14,-79,-110,-89,-61,-85,-79,-93,-89,-110,-91,-110,-110,-110
T14,-79,-110,-89,-61,-85,-79,-93,-89,-110,-91,-110,-110,-110
T14,-79,-110,-89,-61,-85,-79,-93,-89,-110,-91,-110,-110,-110
T14,-79,-110,-89,-61,-85,-79,-93,-89,-110,-91,-110,-110,-110
T14,-86,-88,-77,-68,-85,-77,-93,-76,-110,-91,-110,-110,-110
T14,-86,-88,-77,-68,-85,-77,-93,-76,-110,-91,-110,-110,-110
T14,-86,-88,-77,-68,-85,-77,-93,-76,-110,-91,-110,-110,-110
T14,-86,-88,-77,-68,-85,-77,-93,-76,-110,-91,-110,-110,-110
T14,-86,-88,-77,-68,-85,-77,-110,-76,-110,-91,-110,-110,-110
T14,-86,-88,-77,-68,-85,-77,-110,-76,-110,-91,-110,-110,-110
T14,-74,-88,-81,-65,-75,-80,-92,-80,-110,-90,-110,-110,-110
T14,-74,-110,-110,-110,-110,-110,-92,-110,-110,-90,-110,-110,-110
T14,-110,-88,-81,-65,-75,-80,-110,-80,-110,-110,-110,-110,-110
T14,-74,-88,-81,-65,-75,-80,-92,-80,-110,-90,-110,-110,-110
T14,-74,-88,-81,-65,-75,-80,-92,-80,-110,-90,-110,-110,-110
T14,-74,-88,-81,-65,-75,-80,-92,-80,-110,-90,-110,-110,-110
T14,-73,-89,-87,-56,-75,-77,-92,-80,-110,-92,-110,-110,-110
T14,-73,-89,-87,-56,-75,-77,-92,-80,-110,-92,-110,-110,-110
T15,-79,-89,-86,-61,-82,-81,-110,-91,-110,-87,-110,-87,-110
T15,-79,-89,-86,-61,-82,-81,-110,-91,-110,-87,-110,-87,-110
T15,-79,-89,-86,-61,-82,-81,-110,-91,-110,-87,-110,-87,-110
T15,-79,-89,-86,-61,-82,-81,-110,-91,-110,-87,-110,-87,-110
T15,-79,-89,-86,-61,-82,-81,-110,-91,-110,-87,-110,-87,-110
T15,-79,-89,-86,-61,-82,-81,-110,-91,-110,-87,-110,-87,-110
T15,-79,-110,-86,-61,-82,-81,-110,-91,-110,-87,-110,-87,-110
T15,-78,-92,-87,-63,-82,-80,-110,-91,-110,-87,-110,-87,-110
T15,-78,-92,-87,-63,-82,-80,-110,-91,-110,-87,-110,-87,-110
T15,-78,-92,-87,-63,-82,-80,-110,-91,-110,-87,-110,-87,-110
T15,-78,-92,-87,-63,-82,-80,-110,-91,-110,-87,-110,-87,-110
T15,-78,-92,-87,-63,-82,-80,-110,-91,-110,-87,-110,-87,-110
T15,-78,-92,-87,-63,-82,-80,-110,-91,-110,-87,-110,-87,-110
T15,-78,-92,-87,-63,-82,-80,-110,-91,-110,-87,-110,-87,-110
T15,-85,-93,-87,-70,-82,-85,-110,-91,-110,-110,-110,-110,-110
T15,-85,-93,-87,-70,-82,-85,-110,-91,-110,-110,-110,-110,-110
T15,-85,-93,-87,-70,-82,-85,-110,-91,-110,-110,-110,-110,-110
T15,-85,-93,-87,-70,-82,-85,-110,-91,-110,-110,-110,-110,-110
T15,-85,-93,-87,-70,-82,-85,-110,-91,-110,-110,-110,-110,-110
T15,-85,-93,-87,-70,-82,-85,-110,-91,-110,-110,-110,-110,-110
T15,-77,-89,-86,-62,-75,-79,-110,-86,-110,-110,-110,-110,-110
T15,-77,-89,-86,-62,-75,-79,-110,-86,-110,-110,-110,-110,-110
T15,-77,-89,-86,-62,-75,-79,-110,-86,-110,-110,-110,-110,-110
T15,-77,-89,-86,-62,-75,-79,-110,-86,-110,-110,-110,-110,-110
T16,-84,-92,-86,-63,-75,-75,-91,-87,-110,-110,-110,-110,-110
T16,-84,-92,-86,-63,-75,-75,-91,-87,-110,-110,-110,-110,-110
T16,-84,-92,-86,-63,-75,-75,-91,-87,-110,-110,-110,-110,-110
T16,-84,-92,-86,-63,-75,-75,-91,-87,-110,-110,-110,-110,-110
T16,-84,-92,-86,-63,-75,-75,-91,-87,-110,-110,-110,-110,-110
T16,-84,-92,-86,-63,-75,-75,-91,-87,-110,-110,-110,-110,-110
T16,-84,-92,-86,-63,-75,-75,-91,-87,-110,-110,-110,-110,-110
T16,-84,-92,-86,-63,-75,-75,-91,-87,-110,-110,-110,-110,-110
T16,-84,-92,-86,-63,-75,-75,-91,-87,-110,-110,-110,-110,-110
T16,-84,-92,-86,-63,-75,-75,-91,-87,-110,-110,-110,-110,-110
T16,-84,-92,-86,-63,-75,-75,-91,-87,-110,-110,-110,-110,-110
T16,-75,-92,-84,-66,-79,-79,-92,-84,-110,-110,-110,-110,-110
T16,-75,-92,-84,-66,-79,-79,-92,-84,-110,-110,-110,-110,-110
T16,-75,-92,-84,-66,-79,-79,-92,-84,-110,-110,-110,-110,-110
T16,-75,-92,-84,-66,-79,-79,-92,-84,-110,-110,-110,-110,-110
T16,-75,-92,-84,-66,-79,-79,-92,-84,-110,-110,-110,-110,-110
T16,-75,-92,-84,-66,-79,-79,-92,-84,-110,-110,-110,-110,-110
T16,-75,-92,-84,-66,-79,-79,-92,-84,-110,-110,-110,-110,-110
T16,-87,-92,-88,-56,-87,-80,-91,-84,-87,-110,-110,-110,-110
T16,-87,-92,-88,-56,-87,-80,-91,-84,-87,-110,-110,-110,-110
T16,-87,-92,-88,-56,-87,-80,-91,-84,-87,-110,-110,-110,-110
T16,-87,-92,-88,-56,-87,-80,-91,-84,-87,-110,-110,-110,-110
T16,-87,-92,-88,-56,-87,-80,-91,-84,-87,-110,-110,-110,-110
T16,-87,-92,-88,-56,-87,-80,-91,-84,-87,-110,-110,-110,-110
T16,-87,-92,-88,-56,-87,-80,-91,-84,-87,-110,-110,-110,-110
T16,-80,-90,-83,-61,-78,-87,-92,-84,-87,-110,-110,-110,-110
T16,-80,-90,-83,-61,-78,-87,-92,-84,-87,-110,-110,-110,-110
T16,-80,-90,-83,-61,-78,-87,-92,-84,-87,-110,-110,-110,-110
T16,-80,-90,-83,-61,-78,-87,-92,-84,-87,-110,-110,-110,-110
T16,-80,-90,-83,-61,-78,-87,-92,-84,-87,-110,-110,-110,-110
T16,-80,-90,-83,-61,-78,-87,-92,-84,-87,-110,-110,-110,-110
T16,-80,-90,-83,-61,-78,-87,-92,-84,-87,-110,-110,-110,-110
T16,-80,-90,-83,-68,-79,-81,-92,-92,-91,-110,-110,-110,-110
T16,-80,-90,-83,-68,-79,-81,-92,-92,-91,-110,-110,-110,-110
T16,-80,-90,-83,-68,-79,-81,-92,-92,-91,-110,-110,-110,-110
T16,-80,-90,-83,-68,-79,-81,-92,-92,-91,-110,-110,-110,-110
T16,-80,-90,-83,-68,-79,-81,-92,-92,-91,-110,-110,-110,-110
T16,-80,-90,-83,-68,-79,-81,-92,-92,-91,-110,-110,-110,-110
T16,-85,-90,-83,-64,-79,-76,-90,-93,-91,-92,-110,-110,-110
T16,-85,-90,-83,-64,-79,-76,-90,-93,-91,-92,-110,-110,-110
T17,-88,-90,-83,-59,-78,-86,-90,-84,-89,-92,-110,-110,-110
T17,-88,-90,-83,-59,-78,-86,-90,-84,-89,-92,-110,-110,-110
T17,-88,-90,-83,-59,-78,-86,-90,-84,-89,-92,-110,-110,-110
T17,-88,-90,-83,-59,-78,-86,-90,-84,-89,-92,-110,-110,-110
T17,-88,-90,-83,-59,-78,-86,-90,-84,-89,-92,-110,-110,-110
T17,-88,-90,-83,-59,-78,-86,-90,-84,-89,-92,-110,-110,-110
T17,-88,-90,-83,-59,-78,-86,-90,-84,-89,-92,-110,-110,-110
T17,-77,-90,-86,-59,-81,-75,-93,-89,-88,-92,-110,-110,-90
T17,-77,-90,-86,-59,-81,-75,-93,-89,-88,-92,-110,-110,-90
T17,-77,-90,-86,-59,-81,-75,-93,-89,-88,-92,-110,-110,-90
T17,-77,-90,-86,-59,-81,-75,-93,-89,-88,-92,-110,-110,-90
T17,-77,-90,-86,-59,-81,-75,-93,-89,-88,-92,-110,-110,-90
T17,-77,-90,-86,-59,-81,-75,-93,-89,-88,-92,-110,-110,-90
T17,-77,-90,-86,-59,-81,-75,-93,-89,-88,-92,-110,-110,-90
T17,-89,-92,-75,-57,-81,-76,-93,-74,-88,-92,-110,-110,-90
T17,-89,-92,-75,-57,-81,-76,-93,-74,-88,-92,-110,-110,-90
T17,-89,-92,-75,-57,-81,-76,-93,-74,-88,-92,-110,-110,-90
T17,-89,-92,-75,-57,-81,-76,-93,-74,-88,-92,-110,-110,-90
T17,-89,-92,-75,-57,-81,-76,-93,-74,-88,-92,-110,-110,-90
T17,-89,-92,-75,-57,-81,-76,-93,-74,-88,-110,-110,-110,-90
T17,-89,-92,-75,-57,-81,-76,-93,-74,-88,-110,-110,-110,-90
T17,-85,-92,-84,-64,-83,-76,-91,-85,-88,-110,-110,-88,-90
T17,-85,-92,-84,-64,-83,-76,-91,-85,-88,-110,-110,-88,-90
T17,-85,-92,-84,-64,-83,-76,-91,-85,-88,-110,-110,-88,-90
T17,-85,-92,-84,-64,-83,-76,-91,-85,-88,-110,-110,-88,-90
T17,-85,-92,-84,-64,-83,-76,-91,-85,-88,-110,-110,-88,-90
T17,-85,-92,-84,-64,-83,-76,-91,-85,-88,-110,-110,-88,-90
T17,-78,-93,-79,-67,-77,-79,-92,-79,-88,-110,-110,-88,-90
T18,-81,-93,-79,-61,-73,-77,-92,-79,-83,-110,-110,-88,-110
T18,-81,-93,-79,-61,-73,-77,-92,-79,-83,-110,-110,-88,-110
T18,-81,-93,-79,-61,-73,-77,-92,-79,-83,-110,-110,-88,-110
T18,-81,-93,-79,-61,-73,-77,-92,-79,-83,-110,-110,-88,-110
T18,-81,-93,-79,-61,-73,-77,-92,-79,-83,-110,-110,-88,-110
T18,-81,-93,-79,-61,-73,-77,-92,-79,-83,-110,-110,-88,-110
T18,-81,-93,-79,-61,-73,-77,-92,-79,-83,-110,-110,-88,-110
T18,-81,-92,-85,-62,-73,-82,-93,-91,-83,-110,-110,-88,-110
T18,-81,-92,-85,-62,-73,-82,-93,-91,-83,-110,-110,-88,-110
T18,-81,-92,-85,-62,-73,-82,-93,-91,-83,-110,-110,-88,-110
T18,-81,-92,-85,-62,-73,-82,-93,-91,-83,-110,-110,-88,-110
T18,-81,-92,-85,-62,-73,-82,-93,-91,-83,-110,-110,-88,-110
T18,-81,-92,-85,-62,-73,-82,-93,-91,-83,-110,-110,-88,-110
T18,-81,-92,-85,-62,-73,-82,-93,-91,-83,-110,-110,-88,-110
T18,-71,-92,-91,-60,-81,-85,-93,-91,-83,-110,-110,-88,-110
T18,-71,-92,-91,-60,-81,-85,-93,-91,-83,-110,-110,-88,-110
T18,-71,-92,-91,-60,-81,-85,-93,-91,-83,-110,-110,-88,-110
T18,-71,-92,-91,-60,-81,-85,-93,-91,-83,-110,-110,-110,-110
T18,-71,-92,-91,-60,-81,-85,-93,-91,-83,-110,-110,-110,-110
T18,-71,-92,-91,-60,-81,-85,-93,-91,-83,-110,-110,-110,-110
T18,-71,-92,-91,-60,-81,-85,-93,-91,-83,-110,-110,-110,-110
T18,-82,-92,-91,-59,-76,-78,-93,-91,-90,-110,-110,-110,-110
T18,-82,-92,-91,-59,-76,-78,-93,-91,-90,-110,-110,-110,-110
T18,-82,-92,-91,-59,-76,-78,-93,-91,-90,-110,-110,-110,-110
T18,-82,-92,-91,-59,-76,-78,-93,-91,-90,-110,-110,-110,-110
T18,-82,-92,-91,-59,-76,-78,-93,-91,-90,-110,-110,-110,-110
T18,-82,-92,-91,-59,-76,-78,-93,-91,-90,-110,-110,-110,-110
T18,-75,-92,-84,-58,-76,-80,-93,-86,-90,-110,-110,-110,-110
T18,-75,-92,-84,-58,-76,-80,-93,-86,-90,-110,-110,-110,-110
T18,-75,-92,-84,-58,-76,-80,-93,-86,-90,-110,-110,-110,-110
T18,-80,-92,-87,-72,-76,-80,-93,-86,-89,-110,-110,-110,-110
T18,-80,-92,-87,-72,-76,-80,-93,-86,-89,-110,-110,-110,-110
T18,-80,-92,-87,-72,-76,-80,-93,-86,-89,-110,-110,-110,-110
T18,-80,-92,-87,-72,-76,-80,-93,-86,-89,-110,-110,-110,-110
T18,-80,-92,-87,-72,-76,-80,-93,-86,-89,-110,-110,-110,-110
T18,-80,-92,-87,-72,-76,-80,-93,-86,-89,-110,-110,-110,-110
T18,-80,-92,-87,-72,-76,-80,-93,-86,-89,-110,-110,-110,-110
T18,-80,-92,-87,-72,-76,-80,-93,-86,-89,-110,-110,-110,-110
